Time , PM , Status , Running
2014-05-12 04:32:44 , 9 , 0 , 0
2014-05-12 04:32:59 , 1 , 0 , 0
2014-05-12 04:33:15 , 5 , 0 , 0
2014-05-12 04:33:30 , 6 , 0 , 0
2014-05-12 04:33:46 , 6 , 0 , 0
2014-05-12 04:34:02 , 9 , 0 , 0
2014-05-12 04:34:18 , 5 , 0 , 0
2014-05-12 04:34:33 , 14 , 0 , 0
2014-05-12 04:34:48 , 7 , 0 , 0
2014-05-12 04:35:04 , 7 , 0 , 0
2014-05-12 04:35:19 , 5 , 0 , 0
2014-05-12 04:35:35 , 5 , 0 , 0
2014-05-12 04:35:51 , 6 , 0 , 0
2014-05-12 04:36:07 , 6 , 0 , 0
2014-05-12 04:36:23 , 7 , 0 , 0
2014-05-12 04:36:38 , 8 , 0 , 0
2014-05-12 04:36:54 , 2 , 0 , 0
2014-05-12 04:37:10 , 6 , 0 , 0
2014-05-12 04:37:25 , 14 , 0 , 0
2014-05-12 04:37:40 , 5 , 0 , 0
2014-05-12 04:37:56 , 0 , 0 , 0
2014-05-12 04:38:11 , 4 , 0 , 0
2014-05-12 04:38:27 , 3 , 0 , 0
2014-05-12 04:38:42 , 7 , 0 , 0
2014-05-12 04:38:58 , 4 , 0 , 0
2014-05-12 04:39:13 , 4 , 0 , 0
2014-05-12 04:39:28 , 11 , 0 , 0
2014-05-12 04:39:45 , 1 , 0 , 0
2014-05-12 04:40:00 , 10 , 0 , 0
2014-05-12 04:40:16 , 6 , 0 , 0
2014-05-12 04:40:32 , 5 , 0 , 0
2014-05-12 04:40:48 , 8 , 0 , 0
2014-05-12 04:41:03 , 7 , 0 , 0
2014-05-12 04:41:19 , 2 , 0 , 0
2014-05-12 04:41:34 , 6 , 0 , 0
2014-05-12 04:41:50 , 10 , 0 , 0
2014-05-12 04:42:06 , 5 , 0 , 0
2014-05-12 04:42:22 , 4 , 0 , 0
2014-05-12 04:42:38 , 6 , 0 , 0
2014-05-12 04:42:54 , 3 , 0 , 0
2014-05-12 04:43:10 , 9 , 0 , 0
2014-05-12 04:43:26 , 8 , 0 , 0
2014-05-12 04:43:41 , 2 , 0 , 0
2014-05-12 04:43:58 , 8 , 0 , 0
2014-05-12 04:44:13 , 7 , 0 , 0
2014-05-12 04:44:29 , 5 , 0 , 0
2014-05-12 04:44:45 , 2 , 0 , 0
2014-05-12 04:45:00 , 8 , 0 , 0
2014-05-12 04:45:16 , 7 , 0 , 0
2014-05-12 04:45:31 , 3 , 0 , 0
2014-05-12 04:45:48 , 2 , 0 , 0
2014-05-12 04:46:03 , 9 , 0 , 0
2014-05-12 04:46:18 , 6 , 0 , 0
2014-05-12 04:46:34 , 6 , 0 , 0
2014-05-12 04:46:50 , 10 , 0 , 0
2014-05-12 04:47:06 , 4 , 0 , 0
2014-05-12 04:47:22 , 4 , 0 , 0
2014-05-12 04:47:38 , 7 , 0 , 0
2014-05-12 04:47:54 , 8 , 0 , 0
2014-05-12 04:48:10 , 3 , 0 , 0
2014-05-12 04:48:26 , 8 , 0 , 0
2014-05-12 04:48:42 , 3 , 0 , 0
2014-05-12 04:48:58 , 7 , 0 , 0
2014-05-12 04:49:13 , 4 , 0 , 0
2014-05-12 04:49:29 , 12 , 0 , 0
2014-05-12 04:49:44 , 9 , 0 , 0
2014-05-12 04:50:00 , 3 , 0 , 0
2014-05-12 04:50:16 , 9 , 0 , 0
2014-05-12 04:50:33 , 7 , 0 , 0
2014-05-12 04:50:48 , 8 , 0 , 0
2014-05-12 04:51:04 , 5 , 0 , 0
2014-05-12 04:51:20 , 5 , 0 , 0
2014-05-12 04:51:35 , 4 , 0 , 0
2014-05-12 04:51:51 , 9 , 0 , 0
2014-05-12 04:52:06 , 2 , 0 , 0
2014-05-12 04:52:22 , 3 , 0 , 0
2014-05-12 04:52:38 , 7 , 0 , 0
2014-05-12 04:52:53 , 4 , 0 , 0
2014-05-12 04:53:08 , 7 , 0 , 0
2014-05-12 04:53:23 , 5 , 0 , 0
2014-05-12 04:53:39 , 7 , 0 , 0
2014-05-12 04:53:54 , 8 , 0 , 0
2014-05-12 04:54:10 , 9 , 0 , 0
2014-05-12 04:54:25 , 7 , 0 , 0
2014-05-12 04:54:41 , 3 , 0 , 0
2014-05-12 04:54:57 , 4 , 0 , 0
2014-05-12 04:55:13 , 12 , 0 , 0
2014-05-12 04:55:29 , 5 , 0 , 0
2014-05-12 04:55:44 , 6 , 0 , 0
2014-05-12 04:56:00 , 12 , 0 , 0
2014-05-12 04:56:16 , 6 , 0 , 0
2014-05-12 04:56:31 , 11 , 0 , 0
2014-05-12 04:56:47 , 9 , 0 , 0
2014-05-12 04:57:03 , 7 , 0 , 0
2014-05-12 04:57:19 , 4 , 0 , 0
2014-05-12 04:57:34 , 4 , 0 , 0
2014-05-12 04:57:50 , 5 , 0 , 0
2014-05-12 04:58:05 , 2 , 0 , 0
2014-05-12 04:58:21 , 7 , 0 , 0
2014-05-12 04:58:37 , 3 , 0 , 0
2014-05-12 04:58:53 , 6 , 0 , 0
2014-05-12 04:59:09 , 6 , 0 , 0
2014-05-12 04:59:24 , 16 , 0 , 0
2014-05-12 04:59:40 , 10 , 0 , 0
2014-05-12 04:59:56 , 5 , 0 , 0
2014-05-12 05:00:12 , 8 , 0 , 0
2014-05-12 05:00:28 , 12 , 0 , 0
2014-05-12 05:00:43 , 4 , 0 , 0
2014-05-12 05:00:59 , 5 , 0 , 0
2014-05-12 05:01:16 , 7 , 0 , 0
2014-05-12 05:01:32 , 4 , 0 , 0
2014-05-12 05:01:48 , 8 , 0 , 0
2014-05-12 05:02:04 , 6 , 0 , 0
2014-05-12 05:02:20 , 9 , 0 , 0
2014-05-12 05:02:36 , 6 , 0 , 0
2014-05-12 05:02:52 , 12 , 0 , 0
2014-05-12 05:03:07 , 7 , 0 , 0
2014-05-12 05:03:23 , 12 , 0 , 0
2014-05-12 05:03:38 , 5 , 0 , 0
2014-05-12 05:03:54 , 0 , 0 , 0
2014-05-12 05:04:10 , 6 , 0 , 0
2014-05-12 05:04:25 , 5 , 0 , 0
2014-05-12 05:04:41 , 9 , 0 , 0
2014-05-12 05:04:56 , 7 , 0 , 0
2014-05-12 05:05:12 , 8 , 0 , 0
2014-05-12 05:05:28 , 9 , 0 , 0
2014-05-12 05:05:44 , 8 , 0 , 0
2014-05-12 05:05:59 , 4 , 0 , 0
2014-05-12 05:06:15 , 7 , 0 , 0
2014-05-12 05:06:31 , 4 , 0 , 0
2014-05-12 05:06:46 , 10 , 0 , 0
2014-05-12 05:07:01 , 0 , 0 , 0
2014-05-12 05:07:17 , 0 , 0 , 0
2014-05-12 05:07:33 , 10 , 0 , 0
2014-05-12 05:07:48 , 8 , 0 , 0
2014-05-12 05:08:04 , 8 , 0 , 0
2014-05-12 05:08:19 , 14 , 0 , 0
2014-05-12 05:08:36 , 16 , 0 , 0
2014-05-12 05:08:52 , 8 , 0 , 0
2014-05-12 05:09:08 , 1 , 0 , 0
2014-05-12 05:09:23 , 5 , 0 , 0
2014-05-12 05:09:39 , 4 , 0 , 0
2014-05-12 05:09:54 , 4 , 0 , 0
2014-05-12 05:10:10 , 12 , 0 , 0
2014-05-12 05:10:25 , 4 , 0 , 0
2014-05-12 05:10:41 , 2 , 0 , 0
2014-05-12 05:10:57 , 5 , 0 , 0
2014-05-12 05:11:12 , 2 , 0 , 0
2014-05-12 05:11:28 , 11 , 0 , 0
2014-05-12 05:11:43 , 5 , 0 , 0
2014-05-12 05:12:00 , 9 , 0 , 0
2014-05-12 05:12:15 , 10 , 0 , 0
2014-05-12 05:12:30 , 8 , 0 , 0
2014-05-12 05:12:46 , 5 , 0 , 0
2014-05-12 05:13:02 , 9 , 0 , 0
2014-05-12 05:13:18 , 7 , 0 , 0
2014-05-12 05:13:33 , 10 , 0 , 0
2014-05-12 05:13:49 , 5 , 0 , 0
2014-05-12 05:14:05 , 13 , 0 , 0
2014-05-12 05:14:20 , 6 , 0 , 0
2014-05-12 05:14:36 , 14 , 0 , 0
2014-05-12 05:14:51 , 9 , 0 , 0
2014-05-12 05:15:07 , 7 , 0 , 0
2014-05-12 05:15:22 , 8 , 0 , 0
2014-05-12 05:15:38 , 17 , 0 , 0
2014-05-12 05:15:54 , 1 , 0 , 0
2014-05-12 05:16:10 , 12 , 0 , 0
2014-05-12 05:16:25 , 5 , 0 , 0
2014-05-12 05:16:41 , 4 , 0 , 0
2014-05-12 05:16:56 , 15 , 0 , 0
2014-05-12 05:17:11 , 12 , 0 , 0
2014-05-12 05:17:27 , 9 , 0 , 0
2014-05-12 05:17:43 , 10 , 0 , 0
2014-05-12 05:17:58 , 1 , 0 , 0
2014-05-12 05:18:15 , 11 , 0 , 0
2014-05-12 05:18:31 , 8 , 0 , 0
2014-05-12 05:18:46 , 8 , 0 , 0
2014-05-12 05:19:02 , 7 , 0 , 0
2014-05-12 05:19:18 , 6 , 0 , 0
2014-05-12 05:19:34 , 13 , 0 , 0
2014-05-12 05:19:49 , 5 , 0 , 0
2014-05-12 05:20:06 , 11 , 0 , 0
2014-05-12 05:20:21 , 5 , 0 , 0
2014-05-12 05:20:38 , 5 , 0 , 0
2014-05-12 05:20:53 , 6 , 0 , 0
2014-05-12 05:21:09 , 14 , 0 , 0
2014-05-12 05:21:25 , 6 , 0 , 0
2014-05-12 05:21:41 , 5 , 0 , 0
2014-05-12 05:21:57 , 5 , 0 , 0
2014-05-12 05:22:12 , 5 , 0 , 0
2014-05-12 05:22:27 , 2 , 0 , 0
2014-05-12 05:22:43 , 10 , 0 , 0
2014-05-12 05:22:58 , 6 , 0 , 0
2014-05-12 05:23:14 , 12 , 0 , 0
2014-05-12 05:23:29 , 12 , 0 , 0
2014-05-12 05:23:45 , 12 , 0 , 0
2014-05-12 05:24:00 , 6 , 0 , 0
2014-05-12 05:24:16 , 11 , 0 , 0
2014-05-12 05:24:32 , 6 , 0 , 0
2014-05-12 05:24:48 , 14 , 0 , 0
2014-05-12 05:25:03 , 8 , 0 , 0
2014-05-12 05:25:19 , 6 , 0 , 0
2014-05-12 05:25:34 , 9 , 0 , 0
2014-05-12 05:25:50 , 5 , 0 , 0
2014-05-12 05:26:06 , 6 , 0 , 0
2014-05-12 05:26:21 , 8 , 0 , 0
2014-05-12 05:26:37 , 10 , 0 , 0
2014-05-12 05:26:53 , 21 , 0 , 0
2014-05-12 05:27:08 , 8 , 0 , 0
2014-05-12 05:27:25 , 1 , 0 , 0
2014-05-12 05:27:40 , 15 , 0 , 0
2014-05-12 05:27:56 , 4 , 0 , 0
2014-05-12 05:28:12 , 9 , 0 , 0
2014-05-12 05:28:28 , 4 , 0 , 0
2014-05-12 05:28:43 , 11 , 0 , 0
2014-05-12 05:28:59 , 2 , 0 , 0
2014-05-12 05:29:14 , 5 , 0 , 0
2014-05-12 05:29:30 , 6 , 0 , 0
2014-05-12 05:29:45 , 7 , 0 , 0
2014-05-12 05:30:01 , 6 , 0 , 0
2014-05-12 05:30:16 , 16 , 0 , 0
2014-05-12 05:30:32 , 10 , 0 , 0
2014-05-12 05:30:48 , 5 , 0 , 0
2014-05-12 05:31:04 , 4 , 0 , 0
2014-05-12 05:31:19 , 6 , 0 , 0
2014-05-12 05:31:35 , 3 , 0 , 0
2014-05-12 05:31:51 , 9 , 0 , 0
2014-05-12 05:32:06 , 4 , 0 , 0
2014-05-12 05:32:22 , 11 , 0 , 0
2014-05-12 05:32:37 , 6 , 0 , 0
2014-05-12 05:32:52 , 10 , 0 , 0
2014-05-12 05:33:09 , 4 , 0 , 0
2014-05-12 05:33:24 , 9 , 0 , 0
2014-05-12 05:33:40 , 7 , 0 , 0
2014-05-12 05:33:55 , 7 , 0 , 0
2014-05-12 05:34:11 , 6 , 0 , 0
2014-05-12 05:34:26 , 3 , 0 , 0
2014-05-12 05:34:42 , 2 , 0 , 0
2014-05-12 05:34:57 , 9 , 0 , 0
2014-05-12 05:35:13 , 10 , 0 , 0
2014-05-12 05:35:29 , 6 , 0 , 0
2014-05-12 05:35:44 , 11 , 0 , 0
2014-05-12 05:36:00 , 9 , 0 , 0
2014-05-12 05:36:15 , 13 , 0 , 0
2014-05-12 05:36:31 , 5 , 0 , 0
2014-05-12 05:36:47 , 15 , 0 , 0
2014-05-12 05:37:03 , 5 , 0 , 0
2014-05-12 05:37:19 , 18 , 0 , 0
2014-05-12 05:37:34 , 12 , 0 , 0
2014-05-12 05:37:51 , 6 , 0 , 0
2014-05-12 05:38:06 , 12 , 0 , 0
2014-05-12 05:38:22 , 7 , 0 , 0
2014-05-12 05:38:37 , 8 , 0 , 0
2014-05-12 05:38:53 , 8 , 0 , 0
2014-05-12 05:39:08 , 17 , 0 , 0
2014-05-12 05:39:23 , 8 , 0 , 0
2014-05-12 05:39:39 , 8 , 0 , 0
2014-05-12 05:39:54 , 10 , 0 , 0
2014-05-12 05:40:10 , 4 , 0 , 0
2014-05-12 05:40:26 , 11 , 0 , 0
2014-05-12 05:40:42 , 13 , 0 , 0
2014-05-12 05:40:57 , 11 , 0 , 0
2014-05-12 05:41:12 , 10 , 0 , 0
2014-05-12 05:41:28 , 7 , 0 , 0
2014-05-12 05:41:44 , 10 , 0 , 0
2014-05-12 05:42:00 , 22 , 0 , 0
2014-05-12 05:42:15 , 11 , 0 , 0
2014-05-12 05:42:31 , 15 , 0 , 0
2014-05-12 05:42:46 , 8 , 0 , 0
2014-05-12 05:43:02 , 10 , 0 , 0
2014-05-12 05:43:17 , 8 , 0 , 0
2014-05-12 05:43:33 , 14 , 0 , 0
2014-05-12 05:43:49 , 16 , 0 , 0
2014-05-12 05:44:05 , 13 , 0 , 0
2014-05-12 05:44:20 , 16 , 0 , 0
2014-05-12 05:44:35 , 17 , 0 , 0
2014-05-12 05:44:51 , 10 , 0 , 0
2014-05-12 05:45:06 , 15 , 0 , 0
2014-05-12 05:45:22 , 16 , 0 , 0
2014-05-12 05:45:37 , 16 , 0 , 0
2014-05-12 05:45:52 , 14 , 0 , 0
2014-05-12 05:46:08 , 13 , 0 , 0
2014-05-12 05:46:25 , 20 , 0 , 0
2014-05-12 05:46:40 , 15 , 0 , 0
2014-05-12 05:46:55 , 12 , 0 , 0
2014-05-12 05:47:11 , 12 , 0 , 0
2014-05-12 05:47:26 , 8 , 0 , 0
2014-05-12 05:47:42 , 12 , 0 , 0
2014-05-12 05:47:57 , 13 , 0 , 0
2014-05-12 05:48:12 , 10 , 0 , 0
2014-05-12 05:48:28 , 14 , 0 , 0
2014-05-12 05:48:44 , 14 , 0 , 0
2014-05-12 05:49:00 , 25 , 0 , 0
2014-05-12 05:49:15 , 11 , 0 , 0
2014-05-12 05:49:31 , 18 , 0 , 0
2014-05-12 05:49:46 , 18 , 0 , 0
2014-05-12 05:50:02 , 20 , 0 , 0
2014-05-12 05:50:17 , 12 , 0 , 0
2014-05-12 05:50:32 , 14 , 0 , 0
2014-05-12 05:50:48 , 14 , 0 , 0
2014-05-12 05:51:03 , 12 , 0 , 0
2014-05-12 05:51:19 , 17 , 0 , 0
2014-05-12 05:51:34 , 18 , 0 , 0
2014-05-12 05:51:50 , 16 , 0 , 0
2014-05-12 05:52:05 , 15 , 0 , 0
2014-05-12 05:52:21 , 21 , 0 , 0
2014-05-12 05:52:36 , 18 , 0 , 0
2014-05-12 05:52:52 , 16 , 0 , 0
2014-05-12 05:53:07 , 22 , 0 , 0
2014-05-12 05:53:22 , 17 , 0 , 0
2014-05-12 05:53:38 , 16 , 0 , 0
2014-05-12 05:53:53 , 20 , 0 , 0
2014-05-12 05:54:09 , 13 , 0 , 0
2014-05-12 05:54:25 , 18 , 0 , 0
2014-05-12 05:54:40 , 13 , 0 , 0
2014-05-12 05:54:55 , 17 , 0 , 0
2014-05-12 05:55:10 , 18 , 0 , 0
2014-05-12 05:55:26 , 16 , 0 , 0
2014-05-12 05:55:41 , 16 , 0 , 0
2014-05-12 05:55:57 , 17 , 0 , 0
2014-05-12 05:56:12 , 22 , 0 , 0
2014-05-12 05:56:28 , 17 , 0 , 0
2014-05-12 05:56:43 , 12 , 0 , 0
2014-05-12 05:56:59 , 12 , 0 , 0
2014-05-12 05:57:14 , 16 , 0 , 0
2014-05-12 05:57:29 , 25 , 0 , 0
2014-05-12 05:57:45 , 15 , 0 , 0
2014-05-12 05:58:00 , 13 , 0 , 0
2014-05-12 05:58:16 , 14 , 0 , 0
2014-05-12 05:58:31 , 20 , 0 , 0
2014-05-12 05:58:46 , 16 , 0 , 0
2014-05-12 05:59:02 , 25 , 0 , 0
2014-05-12 05:59:17 , 23 , 0 , 0
2014-05-12 05:59:33 , 20 , 0 , 0
2014-05-12 05:59:48 , 13 , 0 , 0
2014-05-12 06:00:04 , 14 , 0 , 0
2014-05-12 06:00:19 , 12 , 0 , 0
2014-05-12 06:00:35 , 17 , 0 , 0
2014-05-12 06:00:50 , 21 , 0 , 0
2014-05-12 06:01:06 , 18 , 0 , 0
2014-05-12 06:01:21 , 16 , 0 , 0
2014-05-12 06:01:36 , 20 , 0 , 0
2014-05-12 06:01:52 , 15 , 0 , 0
2014-05-12 06:02:07 , 21 , 0 , 0
2014-05-12 06:02:23 , 18 , 0 , 0
2014-05-12 06:02:38 , 18 , 0 , 0
2014-05-12 06:02:53 , 16 , 0 , 0
2014-05-12 06:03:09 , 11 , 0 , 0
2014-05-12 06:03:24 , 21 , 0 , 0
2014-05-12 06:03:40 , 15 , 0 , 0
2014-05-12 06:03:55 , 14 , 0 , 0
2014-05-12 06:04:11 , 16 , 0 , 0
2014-05-12 06:04:26 , 18 , 0 , 0
2014-05-12 06:04:42 , 19 , 0 , 0
2014-05-12 06:04:57 , 20 , 0 , 0
2014-05-12 06:05:13 , 19 , 0 , 0
2014-05-12 06:05:28 , 26 , 0 , 0
2014-05-12 06:05:43 , 27 , 0 , 0
2014-05-12 06:05:59 , 22 , 0 , 0
2014-05-12 06:06:14 , 25 , 0 , 0
2014-05-12 06:06:31 , 18 , 0 , 0
2014-05-12 06:06:46 , 27 , 0 , 0
2014-05-12 06:07:02 , 25 , 0 , 0
2014-05-12 06:07:17 , 24 , 0 , 0
2014-05-12 06:07:33 , 28 , 0 , 0
2014-05-12 06:07:48 , 23 , 0 , 0
2014-05-12 06:08:04 , 32 , 0 , 0
2014-05-12 06:08:19 , 25 , 0 , 0
2014-05-12 06:08:34 , 24 , 0 , 0
2014-05-12 06:08:50 , 28 , 0 , 0
2014-05-12 06:09:05 , 27 , 0 , 0
2014-05-12 06:09:21 , 29 , 0 , 0
2014-05-12 06:09:36 , 25 , 0 , 0
2014-05-12 06:09:51 , 32 , 0 , 0
2014-05-12 06:10:07 , 27 , 0 , 0
2014-05-12 06:10:22 , 32 , 0 , 0
2014-05-12 06:10:38 , 27 , 0 , 0
2014-05-12 06:10:53 , 29 , 0 , 0
2014-05-12 06:11:09 , 27 , 0 , 0
2014-05-12 06:11:24 , 30 , 0 , 0
2014-05-12 06:11:40 , 21 , 0 , 0
2014-05-12 06:11:55 , 30 , 0 , 0
2014-05-12 06:12:11 , 29 , 0 , 0
2014-05-12 06:12:26 , 29 , 0 , 0
2014-05-12 06:12:41 , 22 , 0 , 0
2014-05-12 06:12:57 , 31 , 0 , 0
2014-05-12 06:13:12 , 29 , 0 , 0
2014-05-12 06:13:28 , 43 , 0 , 0
2014-05-12 06:13:43 , 26 , 0 , 0
2014-05-12 06:13:58 , 24 , 0 , 0
2014-05-12 06:14:14 , 27 , 0 , 0
2014-05-12 06:14:29 , 29 , 0 , 0
2014-05-12 06:14:45 , 29 , 0 , 0
2014-05-12 06:15:00 , 27 , 0 , 0
2014-05-12 06:15:16 , 26 , 0 , 0
2014-05-12 06:15:31 , 25 , 0 , 0
2014-05-12 06:15:47 , 18 , 0 , 0
2014-05-12 06:16:02 , 29 , 0 , 0
2014-05-12 06:16:18 , 25 , 0 , 0
2014-05-12 06:16:33 , 31 , 0 , 0
2014-05-12 06:16:48 , 25 , 0 , 0
2014-05-12 06:17:04 , 36 , 0 , 0
2014-05-12 06:17:19 , 28 , 0 , 0
2014-05-12 06:17:35 , 29 , 0 , 0
2014-05-12 06:17:50 , 24 , 0 , 0
2014-05-12 06:18:05 , 33 , 0 , 0
2014-05-12 06:18:21 , 26 , 0 , 0
2014-05-12 06:18:36 , 33 , 0 , 0
2014-05-12 06:18:52 , 17 , 0 , 0
2014-05-12 06:19:07 , 33 , 0 , 0
2014-05-12 06:19:23 , 26 , 0 , 0
2014-05-12 06:19:38 , 28 , 0 , 0
2014-05-12 06:19:54 , 27 , 0 , 0
2014-05-12 06:20:10 , 25 , 0 , 0
2014-05-12 06:20:25 , 31 , 0 , 0
2014-05-12 06:20:41 , 21 , 0 , 0
2014-05-12 06:20:56 , 31 , 0 , 0
2014-05-12 06:21:12 , 24 , 0 , 0
2014-05-12 06:21:27 , 31 , 0 , 0
2014-05-12 06:21:43 , 21 , 0 , 0
2014-05-12 06:21:58 , 31 , 0 , 0
2014-05-12 06:22:14 , 25 , 0 , 0
2014-05-12 06:22:29 , 30 , 0 , 0
2014-05-12 06:22:45 , 27 , 0 , 0
2014-05-12 06:23:00 , 33 , 0 , 0
2014-05-12 06:23:15 , 27 , 0 , 0
2014-05-12 06:23:31 , 26 , 0 , 0
2014-05-12 06:23:46 , 31 , 0 , 0
2014-05-12 06:24:02 , 26 , 0 , 0
2014-05-12 06:24:17 , 22 , 0 , 0
2014-05-12 06:24:33 , 21 , 0 , 0
2014-05-12 06:24:49 , 22 , 0 , 0
2014-05-12 06:25:05 , 27 , 0 , 0
2014-05-12 06:25:20 , 31 , 0 , 0
2014-05-12 06:25:35 , 26 , 0 , 0
2014-05-12 06:25:51 , 24 , 0 , 0
2014-05-12 06:26:06 , 28 , 0 , 0
2014-05-12 06:26:22 , 29 , 0 , 0
2014-05-12 06:26:37 , 27 , 0 , 0
2014-05-12 06:26:52 , 34 , 0 , 0
2014-05-12 06:27:08 , 27 , 0 , 0
2014-05-12 06:27:23 , 38 , 0 , 0
2014-05-12 06:27:39 , 31 , 0 , 0
2014-05-12 06:27:54 , 27 , 0 , 0
2014-05-12 06:28:10 , 26 , 0 , 0
2014-05-12 06:28:25 , 32 , 0 , 0
2014-05-12 06:28:41 , 32 , 0 , 0
2014-05-12 06:28:57 , 31 , 0 , 0
2014-05-12 06:29:12 , 29 , 0 , 0
2014-05-12 06:29:28 , 27 , 0 , 0
2014-05-12 06:29:43 , 34 , 0 , 0
2014-05-12 06:29:59 , 25 , 0 , 0
2014-05-12 06:30:14 , 29 , 0 , 0
2014-05-12 06:30:30 , 28 , 0 , 0
2014-05-12 06:30:46 , 30 , 0 , 0
2014-05-12 06:31:02 , 31 , 0 , 0
2014-05-12 06:31:17 , 26 , 0 , 0
2014-05-12 06:31:32 , 22 , 0 , 0
2014-05-12 06:31:48 , 27 , 0 , 0
2014-05-12 06:32:03 , 27 , 0 , 0
2014-05-12 06:32:19 , 28 , 0 , 0
2014-05-12 06:32:34 , 32 , 0 , 0
2014-05-12 06:32:50 , 26 , 0 , 0
2014-05-12 06:33:05 , 32 , 0 , 0
2014-05-12 06:33:21 , 25 , 0 , 0
2014-05-12 06:33:37 , 33 , 0 , 0
2014-05-12 06:33:52 , 30 , 0 , 0
2014-05-12 06:34:08 , 24 , 0 , 0
2014-05-12 06:34:24 , 27 , 0 , 0
2014-05-12 06:34:40 , 36 , 0 , 0
2014-05-12 06:34:55 , 26 , 0 , 0
2014-05-12 06:35:11 , 32 , 0 , 0
2014-05-12 06:35:26 , 29 , 0 , 0
2014-05-12 06:35:41 , 30 , 0 , 0
2014-05-12 06:35:57 , 28 , 0 , 0
2014-05-12 06:36:12 , 37 , 0 , 0
2014-05-12 06:36:28 , 24 , 0 , 0
2014-05-12 06:36:43 , 30 , 0 , 0
2014-05-12 06:36:59 , 31 , 0 , 0
2014-05-12 06:37:14 , 25 , 0 , 0
2014-05-12 06:37:30 , 38 , 0 , 0
2014-05-12 06:37:45 , 35 , 0 , 0
2014-05-12 06:38:01 , 21 , 0 , 0
2014-05-12 06:38:16 , 27 , 0 , 0
2014-05-12 06:38:31 , 26 , 0 , 0
2014-05-12 06:38:47 , 29 , 0 , 0
2014-05-12 06:39:02 , 38 , 0 , 0
2014-05-12 06:39:18 , 25 , 0 , 0
2014-05-12 06:39:33 , 31 , 0 , 0
2014-05-12 06:39:49 , 28 , 0 , 0
2014-05-12 06:40:04 , 21 , 0 , 0
2014-05-12 06:40:19 , 33 , 0 , 0
2014-05-12 06:40:35 , 30 , 0 , 0
2014-05-12 06:40:50 , 32 , 0 , 0
2014-05-12 06:41:06 , 30 , 0 , 0
2014-05-12 06:41:21 , 34 , 0 , 0
2014-05-12 06:41:37 , 25 , 0 , 0
2014-05-12 06:41:52 , 36 , 0 , 0
2014-05-12 06:42:08 , 24 , 0 , 0
2014-05-12 06:42:23 , 35 , 0 , 0
2014-05-12 06:42:39 , 26 , 0 , 0
2014-05-12 06:42:54 , 22 , 0 , 0
2014-05-12 06:43:10 , 25 , 0 , 0
2014-05-12 06:43:25 , 26 , 0 , 0
2014-05-12 06:43:40 , 27 , 0 , 0
2014-05-12 06:43:56 , 37 , 0 , 0
2014-05-12 06:44:11 , 25 , 0 , 0
2014-05-12 06:44:27 , 30 , 0 , 0
2014-05-12 06:44:42 , 27 , 0 , 0
2014-05-12 06:44:57 , 31 , 0 , 0
2014-05-12 06:45:13 , 29 , 0 , 0
2014-05-12 06:45:28 , 42 , 0 , 0
2014-05-12 06:45:44 , 29 , 0 , 0
2014-05-12 06:45:59 , 34 , 0 , 0
2014-05-12 06:46:15 , 25 , 0 , 0
2014-05-12 06:46:30 , 35 , 0 , 0
2014-05-12 06:46:46 , 30 , 0 , 0
2014-05-12 06:47:01 , 29 , 0 , 0
2014-05-12 06:47:17 , 26 , 0 , 0
2014-05-12 06:47:32 , 28 , 0 , 0
2014-05-12 06:47:48 , 22 , 0 , 0
2014-05-12 06:48:04 , 28 , 0 , 0
2014-05-12 06:48:19 , 26 , 0 , 0
2014-05-12 06:48:35 , 28 , 0 , 0
2014-05-12 06:48:51 , 30 , 0 , 0
2014-05-12 06:49:07 , 26 , 0 , 0
2014-05-12 06:49:22 , 29 , 0 , 0
2014-05-12 06:49:37 , 25 , 0 , 0
2014-05-12 06:49:53 , 21 , 0 , 0
2014-05-12 06:50:08 , 23 , 0 , 0
2014-05-12 06:50:24 , 18 , 0 , 0
2014-05-12 06:50:39 , 24 , 0 , 0
2014-05-12 06:50:55 , 17 , 0 , 0
2014-05-12 06:51:11 , 20 , 0 , 0
2014-05-12 06:51:27 , 14 , 0 , 0
2014-05-12 06:51:42 , 21 , 0 , 0
2014-05-12 06:51:57 , 29 , 0 , 0
2014-05-12 06:52:13 , 24 , 0 , 0
2014-05-12 06:52:28 , 23 , 0 , 0
2014-05-12 06:52:44 , 19 , 0 , 0
2014-05-12 06:52:59 , 26 , 0 , 0
2014-05-12 06:53:15 , 17 , 0 , 0
2014-05-12 06:53:30 , 13 , 0 , 0
2014-05-12 06:53:46 , 25 , 0 , 0
2014-05-12 06:54:01 , 15 , 0 , 0
2014-05-12 06:54:17 , 31 , 0 , 0
2014-05-12 06:54:33 , 14 , 0 , 0
2014-05-12 06:54:48 , 20 , 0 , 0
2014-05-12 06:55:04 , 16 , 0 , 0
2014-05-12 06:55:19 , 20 , 0 , 0
2014-05-12 06:55:35 , 14 , 0 , 0
2014-05-12 06:55:51 , 21 , 0 , 0
2014-05-12 06:56:06 , 26 , 0 , 0
2014-05-12 06:56:22 , 25 , 0 , 0
2014-05-12 06:56:37 , 28 , 0 , 0
2014-05-12 06:56:53 , 31 , 0 , 0
2014-05-12 06:57:09 , 15 , 0 , 0
2014-05-12 06:57:25 , 14 , 0 , 0
2014-05-12 06:57:40 , 25 , 0 , 0
